year,geography,data_type,all,category,value
2020,Lewis,Max. Sub-Population,952,"Asian Only, NH",952
2020,Lewis,Max. Total Population,80250,"Asian Only, NH",80250
2020,Lincoln,Max. % Total Population,1,"Asian Only, NH",1
2020,Lincoln,Max. Sub-Population,66,"Asian Only, NH",66
2020,Lincoln,Max. Total Population,11050,"Asian Only, NH",11050
2020,Mason,Max. % Total Population,1,"Asian Only, NH",1
2020,Mason,Max. Sub-Population,925,"Asian Only, NH",925
2020,Mason,Max. Total Population,65650,"Asian Only, NH",65650
2020,Okanogan,Max. % Total Population,1,"Asian Only, NH",1
2020,Okanogan,Max. Sub-Population,352,"Asian Only, NH",352
2020,Okanogan,Max. Total Population,43130,"Asian Only, NH",43130
2020,Pacific,Max. % Total Population,2,"Asian Only, NH",2
2020,Pacific,Max. Sub-Population,545,"Asian Only, NH",545
2020,Pacific,Max. Total Population,21840,"Asian Only, NH",21840
2020,Pend Oreille,Max. % Total Population,1,"Asian Only, NH",1
2020,Pend Oreille,Max. Sub-Population,131,"Asian Only, NH",131
2020,Pend Oreille,Max. Total Population,13850,"Asian Only, NH",13850
2020,Pierce,Max. % Total Population,7,"Asian Only, NH",7
2020,Pierce,Max. Sub-Population,65809,"Asian Only, NH",65809
2020,Pierce,Max. Total Population,900700,"Asian Only, NH",900700
2020,San Juan,Max. % Total Population,2,"Asian Only, NH",2
2020,San Juan,Max. Sub-Population,265,"Asian Only, NH",265
2020,San Juan,Max. Total Population,17340,"Asian Only, NH",17340
2020,Skagit,Max. % Total Population,2,"Asian Only, NH",2
2020,Skagit,Max. Sub-Population,2966,"Asian Only, NH",2966
2020,Skagit,Max. Total Population,130450,"Asian Only, NH",130450
2020,Skamania,Max. % Total Population,1,"Asian Only, NH",1
2020,Skamania,Max. Sub-Population,149,"Asian Only, NH",149
2020,Skamania,Max. Total Population,12220,"Asian Only, NH",12220
2020,Snohomish,Max. % Total Population,12,"Asian Only, NH",12
2020,Snohomish,Max. Sub-Population,98685,"Asian Only, NH",98685
2020,Snohomish,Max. Total Population,830500,"Asian Only, NH",830500
2020,Spokane,Max. % Total Population,3,"Asian Only, NH",3
2020,Spokane,Max. Sub-Population,13755,"Asian Only, NH",13755
2020,Spokane,Max. Total Population,522600,"Asian Only, NH",522600
2020,Stevens,Max. % Total Population,1,"Asian Only, NH",1
2020,Stevens,Max. Sub-Population,376,"Asian Only, NH",376
2020,Stevens,Max. Total Population,45920,"Asian Only, NH",45920
2020,Thurston,Max. % Total Population,7,"Asian Only, NH",7
2020,Thurston,Max. Sub-Population,18990,"Asian Only, NH",18990
2020,Thurston,Max. Total Population,291000,"Asian Only, NH",291000
2020,Wahkiakum,Max. % Total Population,1,"Asian Only, NH",1
2020,Wahkiakum,Max. Sub-Population,47,"Asian Only, NH",47
2020,Wahkiakum,Max. Total Population,4210,"Asian Only, NH",4210
2020,Walla Walla,Max. % Total Population,2,"Asian Only, NH",2
2020,Walla Walla,Max. Sub-Population,1010,"Asian Only, NH",1010
2020,Walla Walla,Max. Total Population,62580,"Asian Only, NH",62580
2020,Whatcom,Max. % Total Population,5,"Asian Only, NH",5
2020,Whatcom,Max. Sub-Population,10333,"Asian Only, NH",10333
2020,Whatcom,Max. Total Population,228000,"Asian Only, NH",228000
2020,Whitman,Max. % Total Population,11,"Asian Only, NH",11
2020,Whitman,Max. Sub-Population,5424,"Asian Only, NH",5424
2020,Whitman,Max. Total Population,50480,"Asian Only, NH",50480
2020,Yakima,Max. % Total Population,1,"Asian Only, NH",1
2020,Yakima,Max. Sub-Population,3315,"Asian Only, NH",3315
2020,Yakima,Max. Total Population,258200,"Asian Only, NH",258200
2020,State Total,Max. % Total Population,9,"Asian Only, NH",9
2020,State Total,Max. Sub-Population,718728,"Asian Only, NH",718728
2020,State Total,Max. Total Population,7656200,"Asian Only, NH",7656200
2019,Adams,Max. % Total Population,1,"Black Only, NH",1
2019,Adams,Max. Sub-Population,104,"Black Only, NH",104
2019,Adams,Max. Total Population,20150,"Black Only, NH",20150
2019,Asotin,Max. % Total Population,1,"Black Only, NH",1
2019,Asotin,Max. Sub-Population,131,"Black Only, NH",131
2019,Asotin,Max. Total Population,22520,"Black Only, NH",22520
2019,Benton,Max. % Total Population,1,"Black Only, NH",1
2019,Benton,Max. Sub-Population,2728,"Black Only, NH",2728
2019,Benton,Max. Total Population,201800,"Black Only, NH",201800
2019,Chelan,Max. % Total Population,0,"Black Only, NH",0
2019,Chelan,Max. Sub-Population,283,"Black Only, NH",283
2019,Chelan,Max. Total Population,78420,"Black Only, NH",78420
2019,Clallam,Max. % Total Population,1,"Black Only, NH",1
2019,Clallam,Max. Sub-Population,653,"Black Only, NH",653
2019,Clallam,Max. Total Population,76010,"Black Only, NH",76010
2019,Clark,Max. % Total Population,2,"Black Only, NH",2
2019,Clark,Max. Sub-Population,10477,"Black Only, NH",10477
2019,Clark,Max. Total Population,488500,"Black Only, NH",488500
2019,Columbia,Max. % Total Population,0,"Black Only, NH",0
2019,Columbia,Max. Sub-Population,15,"Black Only, NH",15
2019,Columbia,Max. Total Population,4160,"Black Only, NH",4160
2019,Cowlitz,Max. % Total Population,1,"Black Only, NH",1
2019,Cowlitz,Max. Sub-Population,783,"Black Only, NH",783
2019,Cowlitz,Max. Total Population,108950,"Black Only, NH",108950
2019,Douglas,Max. % Total Population,0,"Black Only, NH",0
2019,Douglas,Max. Sub-Population,119,"Black Only, NH",119
2019,Douglas,Max. Total Population,42820,"Black Only, NH",42820
2019,Ferry,Max. % Total Population,0,"Black Only, NH",0
2019,Ferry,Max. Sub-Population,24,"Black Only, NH",24
2019,Ferry,Max. Total Population,7830,"Black Only, NH",7830
2019,Franklin,Max. % Total Population,2,"Black Only, NH",2
2019,Franklin,Max. Sub-Population,1601,"Black Only, NH",1601
2019,Franklin,Max. Total Population,94680,"Black Only, NH",94680
2019,Garfield,Max. % Total Population,0,"Black Only, NH",0
2019,Garfield,Max. Sub-Population,0,"Black Only, NH",0
2019,Garfield,Max. Total Population,2220,"Black Only, NH",2220
2019,Grant,Max. % Total Population,1,"Black Only, NH",1
2019,Grant,Max. Sub-Population,831,"Black Only, NH",831
2019,Grant,Max. Total Population,98740,"Black Only, NH",98740
2019,Grays Harbor,Max. % Total Population,1,"Black Only, NH",1
2019,Grays Harbor,Max. Sub-Population,881,"Black Only, NH",881
2019,Grays Harbor,Max. Total Population,74160,"Black Only, NH",74160
2019,Island,Max. % Total Population,2,"Black Only, NH",2
2019,Island,Max. Sub-Population,2022,"Black Only, NH",2022
2019,Island,Max. Total Population,84820,"Black Only, NH",84820
2019,Jefferson,Max. % Total Population,1,"Black Only, NH",1
2019,Jefferson,Max. Sub-Population,291,"Black Only, NH",291
2019,Jefferson,Max. Total Population,31900,"Black Only, NH",31900
2019,King,Max. % Total Population,7,"Black Only, NH",7
2019,King,Max. Sub-Population,147322,"Black Only, NH",147322
2019,King,Max. Total Population,2226300,"Black Only, NH",2226300
2019,Kitsap,Max. % Total Population,3,"Black Only, NH",3
2019,Kitsap,Max. Sub-Population,7865,"Black Only, NH",7865
2019,Kitsap,Max. Total Population,270100,"Black Only, NH",270100
2019,Kittitas,Max. % Total Population,1,"Black Only, NH",1
2019,Kittitas,Max. Sub-Population,401,"Black Only, NH",401
2019,Kittitas,Max. Total Population,46570,"Black Only, NH",46570
2019,Klickitat,Max. % Total Population,0,"Black Only, NH",0
2019,Klickitat,Max. Sub-Population,86,"Black Only, NH",86
2019,Klickitat,Max. Total Population,22430,"Black Only, NH",22430
2019,Lewis,Max. % Total Population,1,"Black Only, NH",1
2019,Lewis,Max. Sub-Population,512,"Black Only, NH",512
2019,Lewis,Max. Total Population,79480,"Black Only, NH",79480
2019,Lincoln,Max. % Total Population,0,"Black Only, NH",0
2019,Lincoln,Max. Sub-Population,40,"Black Only, NH",40
2019,Lincoln,Max. Total Population,10960,"Black Only, NH",10960
2019,Mason,Max. % Total Population,1,"Black Only, NH",1
2019,Mason,Max. Sub-Population,706,"Black Only, NH",706
2019,Mason,Max. Total Population,64980,"Black Only, NH",64980
2019,Okanogan,Max. % Total Population,0,"Black Only, NH",0
2019,Okanogan,Max. Sub-Population,192,"Black Only, NH",192
2019,Okanogan,Max. Total Population,42730,"Black Only, NH",42730
2019,Pacific,Max. % Total Population,0,"Black Only, NH",0
2019,Pacific,Max. Sub-Population,106,"Black Only, NH",106
2019,Pacific,Max. Total Population,21640,"Black Only, NH",21640
2019,Pend Oreille,Max. % Total Population,1,"Black Only, NH",1
2019,Pend Oreille,Max. Sub-Population,77,"Black Only, NH",77
2019,Pend Oreille,Max. Total Population,13740,"Black Only, NH",13740
2019,Pierce,Max. % Total Population,7,"Black Only, NH",7
2019,Pierce,Max. Sub-Population,62826,"Black Only, NH",62826
2019,Pierce,Max. Total Population,888300,"Black Only, NH",888300
2019,San Juan,Max. % Total Population,0,"Black Only, NH",0
2019,San Juan,Max. Sub-Population,79,"Black Only, NH",79
2019,San Juan,Max. Total Population,17150,"Black Only, NH",17150
2019,Skagit,Max. % Total Population,1,"Black Only, NH",1
2019,Skagit,Max. Sub-Population,885,"Black Only, NH",885
2019,Skagit,Max. Total Population,129200,"Black Only, NH",129200
2019,Skamania,Max. % Total Population,0,"Black Only, NH",0
2019,Skamania,Max. Sub-Population,55,"Black Only, NH",55
2019,Skamania,Max. Total Population,12060,"Black Only, NH",12060
2019,Snohomish,Max. % Total Population,3,"Black Only, NH",3
2019,Snohomish,Max. Sub-Population,24195,"Black Only, NH",24195
2019,Snohomish,Max. Total Population,818700,"Black Only, NH",818700
2019,Spokane,Max. % Total Population,2,"Black Only, NH",2
2019,Spokane,Max. Sub-Population,9549,"Black Only, NH",9549
2019,Spokane,Max. Total Population,515250,"Black Only, NH",515250
2019,Stevens,Max. % Total Population,0,"Black Only, NH",0
2019,Stevens,Max. Sub-Population,203,"Black Only, NH",203
2019,Stevens,Max. Total Population,45570,"Black Only, NH",45570
2019,Thurston,Max. % Total Population,3,"Black Only, NH",3
2019,Thurston,Max. Sub-Population,8464,"Black Only, NH",8464
2019,Thurston,Max. Total Population,285800,"Black Only, NH",285800
2019,Wahkiakum,Max. % Total Population,0,"Black Only, NH",0
2019,Wahkiakum,Max. Sub-Population,11,"Black Only, NH",11
2019,Wahkiakum,Max. Total Population,4190,"Black Only, NH",4190
2019,Walla Walla,Max. % Total Population,2,"Black Only, NH",2
2019,Walla Walla,Max. Sub-Population,1171,"Black Only, NH",1171
2019,Walla Walla,Max. Total Population,62200,"Black Only, NH",62200
2019,Whatcom,Max. % Total Population,1,"Black Only, NH",1
2019,Whatcom,Max. Sub-Population,2329,"Black Only, NH",2329
2019,Whatcom,Max. Total Population,225300,"Black Only, NH",225300
2019,Whitman,Max. % Total Population,2,"Black Only, NH",2
2019,Whitman,Max. Sub-Population,910,"Black Only, NH",910
2019,Whitman,Max. Total Population,50130,"Black Only, NH",50130
2019,Yakima,Max. % Total Population,1,"Black Only, NH",1
2019,Yakima,Max. Sub-Population,2017,"Black Only, NH",2017
2019,Yakima,Max. Total Population,255950,"Black Only, NH",255950
2019,State Total,Max. % Total Population,4,"Black Only, NH",4
2019,State Total,Max. Sub-Population,290944,"Black Only, NH",290944
2019,State Total,Max. Total Population,7546410,"Black Only, NH",7546410
2020,Adams,Max. % Total Population,1,"Black Only, NH",1
2020,Adams,Max. Sub-Population,116,"Black Only, NH",116
2020,Adams,Max. Total Population,20450,"Black Only, NH",20450
2020,Asotin,Max. % Total Population,1,"Black Only, NH",1
2020,Asotin,Max. Sub-Population,138,"Black Only, NH",138
2020,Asotin,Max. Total Population,22640,"Black Only, NH",22640
2020,Benton,Max. % Total Population,1,"Black Only, NH",1
2020,Benton,Max. Sub-Population,2850,"Black Only, NH",2850
2020,Benton,Max. Total Population,205700,"Black Only, NH",205700
2020,Chelan,Max. % Total Population,0,"Black Only, NH",0
2020,Chelan,Max. Sub-Population,287,"Black Only, NH",287
2020,Chelan,Max. Total Population,79660,"Black Only, NH",79660
2020,Clallam,Max. % Total Population,1,"Black Only, NH",1
2020,Clallam,Max. Sub-Population,652,"Black Only, NH",652
2020,Clallam,Max. Total Population,76770,"Black Only, NH",76770
2020,Clark,Max. % Total Population,2,"Black Only, NH",2
2020,Clark,Max. Sub-Population,11053,"Black Only, NH",11053
2020,Clark,Max. Total Population,499200,"Black Only, NH",499200
2020,Columbia,Max. % Total Population,0,"Black Only, NH",0
2020,Columbia,Max. Sub-Population,15,"Black Only, NH",15
2020,Columbia,Max. Total Population,4185,"Black Only, NH",4185
2020,Cowlitz,Max. % Total Population,1,"Black Only, NH",1
2020,Cowlitz,Max. Sub-Population,790,"Black Only, NH",790
2020,Cowlitz,Max. Total Population,110500,"Black Only, NH",110500
2020,Douglas,Max. % Total Population,0,"Black Only, NH",0
2020,Douglas,Max. Sub-Population,121,"Black Only, NH",121
2020,Douglas,Max. Total Population,43750,"Black Only, NH",43750
2020,Ferry,Max. % Total Population,0,"Black Only, NH",0
2020,Ferry,Max. Sub-Population,31,"Black Only, NH",31
2020,Ferry,Max. Total Population,7910,"Black Only, NH",7910
2020,Franklin,Max. % Total Population,2,"Black Only, NH",2
2020,Franklin,Max. Sub-Population,1645,"Black Only, NH",1645
2020,Franklin,Max. Total Population,96760,"Black Only, NH",96760
2020,Garfield,Max. % Total Population,0,"Black Only, NH",0
2020,Garfield,Max. Sub-Population,1,"Black Only, NH",1
2020,Garfield,Max. Total Population,2225,"Black Only, NH",2225
2020,Grant,Max. % Total Population,1,"Black Only, NH",1
2020,Grant,Max. Sub-Population,859,"Black Only, NH",859
2020,Grant,Max. Total Population,100130,"Black Only, NH",100130
2020,Grays Harbor,Max. % Total Population,1,"Black Only, NH",1
2020,Grays Harbor,Max. Sub-Population,910,"Black Only, NH",910
2020,Grays Harbor,Max. Total Population,74720,"Black Only, NH",74720
2020,Island,Max. % Total Population,2,"Black Only, NH",2
2020,Island,Max. Sub-Population,2137,"Black Only, NH",2137
2020,Island,Max. Total Population,85530,"Black Only, NH",85530
2020,Jefferson,Max. % Total Population,1,"Black Only, NH",1
2020,Jefferson,Max. Sub-Population,318,"Black Only, NH",318
2020,Jefferson,Max. Total Population,32190,"Black Only, NH",32190
2020,King,Max. % Total Population,7,"Black Only, NH",7
2020,King,Max. Sub-Population,152999,"Black Only, NH",152999
2020,King,Max. Total Population,2260800,"Black Only, NH",2260800
2020,Kitsap,Max. % Total Population,3,"Black Only, NH",3
2020,Kitsap,Max. Sub-Population,8185,"Black Only, NH",8185
2020,Kitsap,Max. Total Population,272200,"Black Only, NH",272200
2020,Kittitas,Max. % Total Population,1,"Black Only, NH",1
2020,Kittitas,Max. Sub-Population,411,"Black Only, NH",411
2020,Kittitas,Max. Total Population,48140,"Black Only, NH",48140
2020,Klickitat,Max. % Total Population,0,"Black Only, NH",0
2020,Klickitat,Max. Sub-Population,86,"Black Only, NH",86
2020,Klickitat,Max. Total Population,22770,"Black Only, NH",22770
2020,Lewis,Max. % Total Population,1,"Black Only, NH",1
2020,Lewis,Max. Sub-Population,519,"Black Only, NH",519
2020,Lewis,Max. Total Population,80250,"Black Only, NH",80250
2020,Lincoln,Max. % Total Population,0,"Black Only, NH",0
2020,Lincoln,Max. Sub-Population,47,"Black Only, NH",47
2020,Lincoln,Max. Total Population,11050,"Black Only, NH",11050
2020,Mason,Max. % Total Population,1,"Black Only, NH",1
2020,Mason,Max. Sub-Population,716,"Black Only, NH",716
2020,Mason,Max. Total Population,65650,"Black Only, NH",65650
2020,Okanogan,Max. % Total Population,0,"Black Only, NH",0
2020,Okanogan,Max. Sub-Population,189,"Black Only, NH",189
2020,Okanogan,Max. Total Population,43130,"Black Only, NH",43130
2020,Pacific,Max. % Total Population,1,"Black Only, NH",1
2020,Pacific,Max. Sub-Population,111,"Black Only, NH",111
2020,Pacific,Max. Total Population,21840,"Black Only, NH",21840
2020,Pend Oreille,Max. % Total Population,1,"Black Only, NH",1
2020,Pend Oreille,Max. Sub-Population,85,"Black Only, NH",85
2020,Pend Oreille,Max. Total Population,13850,"Black Only, NH",13850
2020,Pierce,Max. % Total Population,7,"Black Only, NH",7
2020,Pierce,Max. Sub-Population,65024,"Black Only, NH",65024
2020,Pierce,Max. Total Population,900700,"Black Only, NH",900700
2020,San Juan,Max. % Total Population,0,"Black Only, NH",0
2020,San Juan,Max. Sub-Population,78,"Black Only, NH",78
2020,San Juan,Max. Total Population,17340,"Black Only, NH",17340
2020,Skagit,Max. % Total Population,1,"Black Only, NH",1
2020,Skagit,Max. Sub-Population,896,"Black Only, NH",896
2020,Skagit,Max. Total Population,130450,"Black Only, NH",130450
2020,Skamania,Max. % Total Population,0,"Black Only, NH",0
2020,Skamania,Max. Sub-Population,54,"Black Only, NH",54
2020,Skamania,Max. Total Population,12220,"Black Only, NH",12220
2020,Snohomish,Max. % Total Population,3,"Black Only, NH",3
2020,Snohomish,Max. Sub-Population,25435,"Black Only, NH",25435
2020,Snohomish,Max. Total Population,830500,"Black Only, NH",830500
2020,Spokane,Max. % Total Population,2,"Black Only, NH",2
2020,Spokane,Max. Sub-Population,9875,"Black Only, NH",9875
2020,Spokane,Max. Total Population,522600,"Black Only, NH",522600
2020,Stevens,Max. % Total Population,0,"Black Only, NH",0
2020,Stevens,Max. Sub-Population,209,"Black Only, NH",209
2020,Stevens,Max. Total Population,45920,"Black Only, NH",45920
2020,Thurston,Max. % Total Population,3,"Black Only, NH",3
2020,Thurston,Max. Sub-Population,8864,"Black Only, NH",8864
2020,Thurston,Max. Total Population,291000,"Black Only, NH",291000
2020,Wahkiakum,Max. % Total Population,0,"Black Only, NH",0
2020,Wahkiakum,Max. Sub-Population,15,"Black Only, NH",15
2020,Wahkiakum,Max. Total Population,4210,"Black Only, NH",4210
2020,Walla Walla,Max. % Total Population,2,"Black Only, NH",2
2020,Walla Walla,Max. Sub-Population,1147,"Black Only, NH",1147
2020,Walla Walla,Max. Total Population,62580,"Black Only, NH",62580
2020,Whatcom,Max. % Total Population,1,"Black Only, NH",1
2020,Whatcom,Max. Sub-Population,2339,"Black Only, NH",2339
2020,Whatcom,Max. Total Population,228000,"Black Only, NH",228000
2020,Whitman,Max. % Total Population,2,"Black Only, NH",2
2020,Whitman,Max. Sub-Population,932,"Black Only, NH",932
2020,Whitman,Max. Total Population,50480,"Black Only, NH",50480
2020,Yakima,Max. % Total Population,1,"Black Only, NH",1
2020,Yakima,Max. Sub-Population,2086,"Black Only, NH",2086
2020,Yakima,Max. Total Population,258200,"Black Only, NH",258200
2020,State Total,Max. % Total Population,4,"Black Only, NH",4
2020,State Total,Max. Sub-Population,302225,"Black Only, NH",302225
2020,State Total,Max. Total Population,7656200,"Black Only, NH",7656200
2019,Adams,Max. % Total Population,69,Hispanic,69
2019,Adams,Max. Sub-Population,13808,Hispanic,13808
2019,Adams,Max. Total Population,20150,Hispanic,20150
2019,Asotin,Max. % Total Population,4,Hispanic,4
2019,Asotin,Max. Sub-Population,896,Hispanic,896
2019,Asotin,Max. Total Population,22520,Hispanic,22520
2019,Benton,Max. % Total Population,23,Hispanic,23
2019,Benton,Max. Sub-Population,45653,Hispanic,45653
2019,Benton,Max. Total Population,201800,Hispanic,201800
2019,Chelan,Max. % Total Population,30,Hispanic,30
2019,Chelan,Max. Sub-Population,23839,Hispanic,23839
2019,Chelan,Max. Total Population,78420,Hispanic,78420
2019,Clallam,Max. % Total Population,6,Hispanic,6
2019,Clallam,Max. Sub-Population,4803,Hispanic,4803
2019,Clallam,Max. Total Population,76010,Hispanic,76010
2019,Clark,Max. % Total Population,10,Hispanic,10
2019,Clark,Max. Sub-Population,46421,Hispanic,46421
2019,Clark,Max. Total Population,488500,Hispanic,488500
2019,Columbia,Max. % Total Population,7,Hispanic,7
2019,Columbia,Max. Sub-Population,277,Hispanic,277
2019,Columbia,Max. Total Population,4160,Hispanic,4160
2019,Cowlitz,Max. % Total Population,10,Hispanic,10
